"ProductID","ProductSKU","ProductName","ProductPrice","ProductWeight","ProductCartDesc","ProductShortDesc","ProductLongDesc","ProductThumb","ProductImage","ProductCategoryID","ProductSubCategoryID","ProductUpdateDate","ProductStock","ProductLive","ProductRating","ProductLocation","SellerID"
"843","28597407","Skil 7-1/4"" 150-tooth Steel Circular Saw Blade, 74715","662","8","a","a","a","a","a","300","564","2015-07-13T11:19:45","911","a","1","Boston","594"
"844","88540054","Stalwart Cordless Screwdriver With 11 Bits","534","6","a","a","a","a","a","251","677","2014-06-28T06:00:03","291","a","1","Boise City","48"
"845","26960708","Dremel Sanding/grinding Mini Accessory Kit, 686-02","601","5","a","a","a","a","a","7","629","2015-04-26T12:31:22","906","a","2","Portland","131"
"846","22552181","Skil 7-1/4"" 40-tooth Carbide Tipped Circular Saw Blade, 75740w","38","1","a","a","a","a","a","350","997","2015-04-19T12:55:59","157","a","4","Henderson","792"
"847","75295653","Powermate 6 Gallon Proforce Pancake Air Compressor With Extra Value Kit","96","6","a","a","a","a","a","937","306","2016-03-22T07:17:39","38","a","1","Madison","679"
"848","78726376","Primefit 30-piece Air Compressor Accessory Kit","484","4","a","a","a","a","a","890","999","2016-04-09T06:20:22","156","a","5","Hampton","645"
"849","14944314","Gorilla Rack 4 Ft. Heavy-duty Workbench","284","8","a","a","a","a","a","966","262","2016-08-23T07:31:54","97","a","1","Cleveland","953"
"850","29332908","Black & Decker Matrix Router Head Attachment, Bdcmtr","543","8","a","a","a","a","a","628","928","2016-07-07T07:55:25","114","a","5","Allentown","248"
"851","11238041","Porter Cable 1/2 18v Cordless Driver","401","0","a","a","a","a","a","670","402","2016-08-03T07:49:19","697","a","1","Austin","766"
"852","26844381","Lumberjack Tools Trh1000 1-inch Home Series Tenon Cutter","373","4","a","a","a","a","a","285","746","2016-08-15T04:17:51","958","a","0","Sacramento","209"
"853","62386616","Ad Tech Multi-temp Full Size 4"" Glue Sticks, 50 Ct","917","4","a","a","a","a","a","556","769","2016-08-19T01:51:50","826","a","5","Spokane","322"
"854","20647896","Ad Tech Hi-temp Full Size Glue Gun","783","8","a","a","a","a","a","918","168","2014-10-25T09:27:54","482","a","0","Charlotte","997"
"855","77428042","Drill America Cone Carbide Burr 1/4 Shank","340","3","a","a","a","a","a","196","437","2016-03-02T11:26:33","136","a","2","Jersey City","590"
"856","72496886","California Air Tools 6.3 Gallon Ultra Quiet And Oil-free 1.0 Hp Steel Tank Air Compressor","966","1","a","a","a","a","a","367","731","2016-04-27T12:41:03","453","a","5","Henderson","595"
"857","01953503","Powryte 3/8"" Air Impact Wrench, 100101a","588","4","a","a","a","a","a","541","60","2014-10-01T11:26:10","2","a","4","Aurora","276"
"858","51403270","Skil 1400-02 Multi-tasker 2.0a Oscillating Tool Kit","273","1","a","a","a","a","a","745","485","2015-03-30T07:42:35","383","a","0","Chattanooga","466"
"859","20285821","Rockwell Shopseries 4.3 Amp Belt/disk Sander","532","2","a","a","a","a","a","220","67","2015-04-13T08:01:08","603","a","1","Virginia Beach","490"
"860","73881513","Rockwell Shopseries 18-volt Cordless Drill/driver Kit","925","1","a","a","a","a","a","590","873","2014-04-02T11:41:50","126","a","3","Oklahoma City","455"
"861","50578658","Goodyear Heavy Duty I8000 120 Volt Direct Drive Inflator","180","0","a","a","a","a","a","899","221","2014-05-01T07:26:23","973","a","4","Allentown","192"
"862","11141044","Striker Adjustable Garage Parking Sensor","380","4","a","a","a","a","a","906","173","2014-04-09T01:36:44","55","a","3","Reno","970"
"863","32229615","Paasche Air Brush Dual Action Airbrush Set","414","1","a","a","a","a","a","436","18","2015-04-27T10:42:06","276","a","2","Las Vegas","718"
"864","66986850","Surebonder Wide Crown Pneumatic Stapler","15","9","a","a","a","a","a","798","133","2015-12-15T10:05:09","305","a","4","Washington","128"
"865","70619065","Century Drill And Tool Reciprocating Saw Blade (set Of 4)","773","2","a","a","a","a","a","794","47","2016-05-03T10:47:00","516","a","5","Austin","495"
"866","53273451","Campbell Hausfeld 1/2"" Pneumatic Socket Set","737","8","a","a","a","a","a","425","798","2015-05-21T12:35:10","119","a","0","Arlington","302"
"867","76629136","Jflint Products 306 Mr Hard Water- Power Tool System","123","1","a","a","a","a","a","742","271","2015-09-25T01:22:20","615","a","4","Fort Worth","339"
"868","46526649","Black And Decker Platinum 20v Drill/driver With 2 Batteries, Ldx120p-2","984","7","a","a","a","a","a","216","657","2016-04-26T03:54:45","426","a","3","El Paso","771"
"869","59710042","Schrader Bridgeport Valve, Stem Extension 1-1/4","155","10","a","a","a","a","a","401","468","2014-09-13T02:42:56","825","a","3","Tampa","396"
"870","80617440","Stalwart 41-piece Professional Screwdriver Bit And Socket Set","34","7","a","a","a","a","a","685","263","2014-10-22T10:37:10","850","a","4","Detroit","525"
"871","13507435","Hitachi 12v Peak 2 Tool Li-ion Drill Combo Kit With Carrying Bag","169","2","a","a","a","a","a","491","801","2016-04-24T06:13:11","54","a","5","Paterson","703"
"872","18006902","Dremel 160-piece Accessory Kit, 710-05","776","7","a","a","a","a","a","151","190","2016-04-03T01:35:26","401","a","3","Paterson","212"
"873","48428774","Black & Decker 16v Max Lithium Cordless Driver/drill With Exposed Gear Box, Ldx116c","146","7","a","a","a","a","a","945","207","2016-01-30T05:28:54","830","a","3","Paterson","976"
"874","34121825","Dremel Multi-max Mm40 Tool Kit, Mm40-01","602","2","a","a","a","a","a","580","150","2014-05-23T03:11:51","284","a","1","Greensboro","12"
"875","47336698","Gmc Power Equipment 4.6 Gallon Gmc Syclone 4620a Ultra Quiet And Oil Free Air Compressor","212","0","a","a","a","a","a","588","857","2015-04-16T10:35:54","665","a","2","Denver","478"
"876","57023281","Numax 2"" Brad Nailer","292","3","a","a","a","a","a","639","140","2015-04-30T03:51:16","103","a","2","Fort Collins","602"
"877","61767492","Kawasaki 10 Piece Screw Extractor And Drill Bit Set","573","6","a","a","a","a","a","205","94","2014-02-14T03:03:47","962","a","5","Manchester","685"
"878","83758683","Skil 4-position Orbital Jigsaw With Laser Guide, 4495-02","978","0","a","a","a","a","a","655","807","2014-06-19T02:48:13","760","a","4","Pittsburgh","555"
"879","56384116","Fpc Dual-temp Glue Gun Kit","307","7","a","a","a","a","a","261","612","2014-08-18T02:52:00","761","a","2","Little Rock","845"
"880","94437584","Comstar 10-100 Copper Lock No-heat Solder - 2 Oz.","196","9","a","a","a","a","a","268","563","2015-11-13T10:25:34","782","a","0","San Diego","325"
"881","35213888","Buffalo Tools 19 Piece Hole Saw Set","886","0","a","a","a","a","a","150","395","2016-08-07T11:28:40","525","a","1","Lexington","7"
"882","62604802","Bostitch Air Regulator And Gauge, Threaded, #mregulator","721","8","a","a","a","a","a","238","98","2016-08-07T02:51:02","684","a","4","Cedar Rapids","547"
"883","08578266","Wilmar Electric Impact Gun Set 1/2 Dr","511","8","a","a","a","a","a","416","231","2016-06-08T09:48:07","218","a","4","Sterling Heights","547"
"884","44710286","Bostitch 15 Amp 7 1/4"" Heavy Duty Circular Saw, Bte300k","379","4","a","a","a","a","a","564","696","2014-03-26T12:24:37","896","a","2","Scottsdale","747"
"885","98837052","Wagan Heavy-duty Air Compressor","620","3","a","a","a","a","a","367","161","2014-05-18T07:58:20","732","a","0","Durham","814"
"886","65845578","Ingersoll Rand Ring / Gasket Kit For Ss5 Electric Units","102","0","a","a","a","a","a","248","306","2015-10-24T02:19:04","586","a","2","Tampa","634"
"887","48785433","Black & Decker 16v Max Lithium Cordless Driver/drill With Exposed Gear Box, Ldx116c","836","8","a","a","a","a","a","557","800","2016-04-05T05:24:00","651","a","3","Buffalo","133"
"888","02033235","Skil 5480-01 7-1/4-inch Skilsaw Circular Saw","523","2","a","a","a","a","a","932","620","2016-02-01T04:29:50","180","a","0","Rockford","355"
"889","72650097","Hitachi 8 1/2"" Sliding Compound Miter Saw With Laser Marker & Led Light","82","6","a","a","a","a","a","354","84","2015-12-20T10:16:19","499","a","1","San Jose","698"
"890","51347888","Black & Decker 16"" 3.4 Amp Powered Handsaw With Storage Bag, Phs550b","910","5","a","a","a","a","a","926","232","2014-07-30T07:20:43","289","a","5","Fort Collins","935"
"891","88742069","Campbell Hausfeld 1 Gallon Air Compressor","122","6","a","a","a","a","a","402","325","2015-03-07T08:11:26","503","a","3","Gainesville","904"
"892","84480101","Bosch Power Tools 29 Piece High Speed Steel Drill Set With Metal Case 96029","898","4","a","a","a","a","a","818","54","2016-01-15T07:10:11","21","a","4","Paterson","499"
"893","99701628","Black And Decker 3/8"" 5-amp Variable Speed Drill With Keyless Chuck, Dr260b","937","9","a","a","a","a","a","849","586","2015-05-22T02:24:49","114","a","2","Columbus","394"
"894","44249915","Great Neck Saw 17612 Soldering Iron","563","7","a","a","a","a","a","27","117","2016-07-01T10:39:55","905","a","1","Tempe","914"
"895","93947428","Kawasaki Composite Air Hammer Kit","581","0","a","a","a","a","a","468","995","2015-05-07T12:20:31","462","a","0","St. Paul","795"
"896","72312346","Hitachi 18v 1/2"" Cordless Drill/driver Kit W/35-pc Hi-torq Impact Rated Torsion Bit Set","921","4","a","a","a","a","a","938","314","2015-07-18T03:25:09","111","a","1","Newark","496"
"897","32037425","Boa Grabit Screw Extractor","620","5","a","a","a","a","a","853","891","2015-11-13T05:59:34","962","a","2","Riverside","254"
"898","41977293","Cgw Abrasives Z-thru Flap Discs - 4 1/2 X 7/8 Z-80 T27 Z-thru Flap Disc","858","2","a","a","a","a","a","91","652","2016-05-31T01:36:26","624","a","2","Mobile","224"
"899","83967313","Skil 4v Max Lithium-ion Screwdriver, 2354-06","393","0","a","a","a","a","a","88","204","2014-01-29T09:36:33","666","a","5","Anaheim","611"
"900","50753116","Hitachi 18v Lithium-ion 1/2"" Hammer Drill (tool Body Only)","244","8","a","a","a","a","a","701","935","2016-03-01T08:44:26","143","a","5","Oxnard","82"
"901","30663909","Black & Decker 6.5a .5"" Vsr 2-speed Hammer Drill, Dr670","834","6","a","a","a","a","a","112","635","2016-04-23T11:22:03","585","a","4","Irving","599"
"902","15081292","Dremel Sm510 3"" Metal Cut-off Wheel","234","2","a","a","a","a","a","301","993","2014-12-21T05:40:41","761","a","2","Topeka","419"
"903","47562714","Black & Decker 18v Hiper Drill And Accessory Set, Hpd18ak-2","983","8","a","a","a","a","a","554","395","2014-07-24T01:00:34","559","a","4","Provo","875"
"904","28047360","Buffalo Tools 5 Speed Drill Press","109","5","a","a","a","a","a","615","540","2014-07-22T06:42:23","784","a","2","Rockford","290"
"905","44408329","Wagan Quick Flow Compact Air Compressor","717","1","a","a","a","a","a","425","155","2015-11-27T01:24:45","459","a","5","Salt Lake City","685"
"906","15374035","Mk Diamond Mk-370exp 7-inch Wet Cutting Tile Saw","131","5","a","a","a","a","a","69","385","2015-11-13T05:21:49","323","a","1","Springfield","214"
"907","26357393","Stanley Fatmax 20-volt Lithium Cordless Hammer Drill, Fmc620la","297","1","a","a","a","a","a","315","646","2016-03-20T05:25:55","324","a","2","Bakersfield","779"
"908","77621108","Bosch 94500 Rip Fence Jigsaw","500","3","a","a","a","a","a","380","100","2014-02-22T11:40:00","535","a","2","Sterling Heights","651"
"909","14000782","Surebonder Cordless High Temperature Glue Gun","664","2","a","a","a","a","a","307","967","2016-05-26T05:05:25","78","a","1","Arlington","959"
"910","59894384","Black & Decker 1/4 Sheet Finisher Sander, Fs540","79","4","a","a","a","a","a","910","727","2014-05-31T05:17:30","419","a","5","Dallas","93"
"911","47489868","Skil 3410-02 10"" Table Saw","711","1","a","a","a","a","a","444","42","2014-04-14T03:39:40","352","a","2","Augusta","581"
"912","22760784","Proxxon Engraving Tool","173","7","a","a","a","a","a","553","849","2015-01-06T02:54:16","98","a","2","Houston","229"
"913","32952414","Stanley Fatmax 20-volt Lithium Cordless Hammer Drill, Fmc620la","172","5","a","a","a","a","a","157","107","2014-04-17T11:08:58","71","a","3","Rockford","269"
"914","28946601","All Purpose Stik Glue Sticks, 7/16"" X 4"", 50/pkg","507","9","a","a","a","a","a","420","151","2014-07-05T05:39:03","202","a","4","Norfolk","463"
"915","79802116","Titan Professional Workbench","959","3","a","a","a","a","a","930","304","2014-08-24T05:38:39","293","a","3","Norfolk","175"
"916","53900906","Irwin 30-piece Drive Set, 1885554","975","8","a","a","a","a","a","177","761","2014-06-09T03:59:48","800","a","2","Syracuse","416"
"917","07610561","Bostitch Industrial Air Tool Swivel Plug, 1/4 Npt, Btfp72333","534","6","a","a","a","a","a","353","887","2015-05-28T07:38:49","318","a","4","Peoria","640"
"918","99589455","Black And Decker Platinum 20v Drill/driver With 2 Batteries, Ldx120p-2","803","5","a","a","a","a","a","101","473","2016-04-21T04:36:12","649","a","2","Virginia Beach","184"
"919","30439214","Powryte 3/8"" X 50"" Pvc Air Hose","828","6","a","a","a","a","a","639","828","2014-05-20T10:18:23","832","a","0","Hartford","409"
"920","92571037","Hitachi 0.63 Hammer Drill 6.0 Amp","980","5","a","a","a","a","a","483","646","2016-08-04T02:52:26","253","a","1","St. Paul","581"
"921","55416115","Eclipse Dp-366d Desoldering Pump","658","2","a","a","a","a","a","374","428","2015-09-11T05:58:36","295","a","2","Hollywood","338"
"922","76868139","Ad Tech Multi-temp Full Size 4"" Glue Sticks, 30 Ct.","100","6","a","a","a","a","a","628","196","2015-01-19T07:19:22","428","a","2","Eugene","275"
"923","25411522","Dewalt Power Tools . 38inch Heavy-duty Vsr Pistol Grip Drill With Keyless Chuck Dwd","213","8","a","a","a","a","a","219","292","2016-03-29T11:00:52","487","a","4","Rockford","188"
"924","45576027","Century Drill And Tool Phillips Power Screwdriving Bit Set","896","5","a","a","a","a","a","856","662","2014-06-04T06:49:03","827","a","0","St. Louis","640"
"925","28861836","Cps Products Ccvpc4su 4 Cfm Single Stage Vacuum Pump","812","7","a","a","a","a","a","356","704","2014-12-30T03:11:59","136","a","4","Phoenix","929"
"926","54619012","Bostitch Prozhoze, 3/8"" X 100, Hopb38100","385","8","a","a","a","a","a","635","571","2014-05-22T12:01:33","255","a","4","Stamford","827"
"927","32185553","Lincoln Industrial Fully Automatic Pneumatic Grease Gun","517","6","a","a","a","a","a","607","194","2014-03-17T06:10:41","392","a","4","Manchester","315"
"928","57455433","Black & Decker 14.4v Cordless Drill Set, Gco14sfb","831","1","a","a","a","a","a","549","253","2015-10-17T01:58:42","790","a","1","Oxnard","339"
"929","10364123","Kawasaki Heavy Duty 0.5 6.6a Hammer Drill","609","2","a","a","a","a","a","260","214","2015-05-28T08:03:55","236","a","4","Scottsdale","197"
"930","84545343","Campbell Hausfeld Pistol Grip Blowgun","4","3","a","a","a","a","a","481","123","2014-07-28T03:58:37","661","a","2","Chesapeake","641"
"931","27056127","Black & Decker 7-1/4"" 15-amp Circular Saw, Cs1015","312","1","a","a","a","a","a","231","301","2016-04-29T11:45:09","238","a","2","North Las Vegas","562"
"932","70817478","Primefit 1-gallon, 125 Psi Home Workshop Air Compressor","16","9","a","a","a","a","a","245","284","2015-07-26T01:07:17","902","a","3","Knoxville","588"
"933","21741074","Dremel 8300-01 12v Cordless Multi-max Oscillating Kit, Refurbished","108","0","a","a","a","a","a","166","375","2015-12-08T03:03:40","546","a","1","Santa Ana","863"
"934","08580962","Primefit Garage Inflator With Air Accessory Kit And Storage Case","332","5","a","a","a","a","a","564","929","2015-06-19T05:00:10","838","a","4","Detroit","913"
"935","18523911","Jewelers Chasing Hammer - 1 Inch Head - Metal Smithing","624","0","a","a","a","a","a","472","735","2014-04-25T02:39:04","277","a","4","Bridgeport","411"
"936","21153327","Campbell Hausfeld 50 Retractable Hose Reel","289","6","a","a","a","a","a","437","466","2015-02-26T11:33:55","59","a","1","Raleigh","473"
"937","94417883","Skil 735-0118v Octo Multi-finishing Sander","531","5","a","a","a","a","a","84","632","2014-04-02T09:47:52","95","a","0","North Las Vegas","250"
"938","33649726","Black And Decker Reciprocating Saw, Rs600k","429","1","a","a","a","a","a","642","906","2014-08-05T07:37:25","243","a","5","Tacoma","374"
"939","81785049","Edsal Heavy-duty Steel Workbench, Mrwb-6","183","1","a","a","a","a","a","469","576","2015-09-27T01:46:20","549","a","5","Sterling Heights","513"
"940","34005545","Legacy Mfg 3/8 X 100 Flex Air Hose Yellow","189","1","a","a","a","a","a","794","966","2016-02-07T02:35:07","120","a","4","Murfreesboro","673"
"941","65767276","Skil 4-1/2 Angle Grinders - 4 1/2 Angle Grinder With Metal Front 6 Amp","673","10","a","a","a","a","a","43","825","2016-03-29T03:37:54","679","a","2","New Haven","179"
"942","19988801","Numax 23-gauge 1"" Micro Pinner","745","7","a","a","a","a","a","307","290","2016-04-10T05:23:14","9","a","1","San Francisco","597"
"943","11538691","Hitachi 4"" 5 Amp Angle Grinder","524","5","a","a","a","a","a","859","213","2014-10-05T09:30:38","323","a","3","Naperville","962"
"944","08562333","Ingersoll Rand Ring / Gasket Kit For Ss5 Electric Units","318","9","a","a","a","a","a","75","483","2015-02-13T11:56:14","417","a","2","Lincoln","865"
"945","31426817","Dual-temp Mini Glue Gun Kit, Red","792","0","a","a","a","a","a","140","831","2014-07-08T10:39:21","113","a","3","Knoxville","644"
"946","30190313","Campbell Hausfeld 50 Retractable Hose Reel","547","1","a","a","a","a","a","221","545","2014-03-03T01:15:41","785","a","3","Winston-salem","890"
"947","72703120","Jflint Products 306 Mr Hard Water- Power Tool System","835","0","a","a","a","a","a","612","373","2015-03-08T08:21:05","27","a","2","Cedar Rapids","97"
"948","08832146","Stanley Fatmax 20-volt Lithium Cordless Hammer Drill, Fmc620la","184","9","a","a","a","a","a","928","931","2014-04-20T03:39:44","510","a","1","Tallahassee","361"
"949","91805195","Dremel 4200 Rotary Tool With Ez Change, 4200-6/40","413","5","a","a","a","a","a","717","620","2015-09-26T11:55:58","863","a","2","Montgomery","39"
"950","52002847","Bostitch 15 Amp 7 1/4"" Heavy Duty Circular Saw With Bonus Circular Saw Blade","569","1","a","a","a","a","a","961","931","2016-03-13T11:51:18","504","a","2","Tempe","35"
"951","12306305","Black & Decker 7.2-volt Lithium Drill/driver, Ldx172c","54","6","a","a","a","a","a","736","664","2015-03-17T07:31:50","840","a","2","Independence","677"
"952","20667009","Black & Decker 20-volt Matrix Drill And Flashlight Combo Kit, Bdcdmt120fl","159","7","a","a","a","a","a","901","335","2015-01-14T10:47:34","712","a","5","Jackson","627"
"953","53918383","Black & Decker Lithium-ion Smartdriver With Exclusive Magnetic Screw-holder","220","3","a","a","a","a","a","782","850","2016-05-27T09:56:05","444","a","3","Raleigh","995"
"954","20005528","Black & Decker 18v Hiper Drill And Accessory Set, Hpd18ak-2","532","7","a","a","a","a","a","359","30","2015-02-21T08:13:50","769","a","5","Syracuse","373"
"955","59485162","Astro Pneumatic 1/4 Micro Mini Air Ratchet","822","7","a","a","a","a","a","222","728","2015-12-07T11:38:01","501","a","1","Orlando","982"
"956","04418313","Powermate Proforce 10 Gallon Portable Air Tank","283","7","a","a","a","a","a","273","458","2014-09-19T08:48:42","547","a","3","Philadelphia","607"
"957","06557980","Dremel Workstation, 220-01","959","9","a","a","a","a","a","321","884","2014-04-07T05:31:46","443","a","1","Richmond","220"
"958","17604611","Weller Sp80l Medium Duty Soldering Iron","596","3","a","a","a","a","a","992","643","2016-05-04T03:53:00","968","a","3","Kansas City","214"
"959","54563667","Mini Glue Sticks 4"" 25/pkg-opal/glitter","527","5","a","a","a","a","a","287","600","2014-09-02T02:33:00","782","a","0","Philadelphia","544"
"960","69134784","Arrow Fastener Heavy Duty Plier Type Stapler","602","8","a","a","a","a","a","898","190","2016-08-12T02:50:40","787","a","1","Sterling Heights","667"
"961","76454561","Ingersoll Rand 107xpa 3/8-inch Drive Air Ratchet","57","5","a","a","a","a","a","201","592","2014-07-29T10:46:14","620","a","5","Fargo","28"
"962","96260470","Hitachi Ds18dsal 18-volt Li-ion Compact Driver Drill With Flashlight","495","4","a","a","a","a","a","128","580","2016-01-29T07:58:04","984","a","3","Mesa","278"
"963","06988609","Dremel 6800-01 120v Trio Rotary Tool Kit, Refurbished","872","7","a","a","a","a","a","626","640","2015-04-29T01:51:02","588","a","2","Hampton","988"
"964","45513466","Hitachi 3 1/2"" Full-head Plastic Collated Framing Strip Nailer","450","10","a","a","a","a","a","117","735","2014-08-20T07:32:19","939","a","2","Olathe","864"
"965","85722415","Hitachi 18v Lithium-ion Cordless Impact Driver","469","10","a","a","a","a","a","951","651","2014-11-25T05:56:10","135","a","1","Colorado Springs","706"
"966","86443067","Dremel Carving/engraving Mini Accessory Kit, 689-03","87","6","a","a","a","a","a","718","23","2015-08-02T10:32:53","336","a","3","Norfolk","952"
"967","66401155","Dual-temp Mini Glue Gun Kit, Red","76","1","a","a","a","a","a","157","514","2014-04-20T07:26:25","572","a","1","Cleveland","728"
"968","56882902","Dremel Workstation, 220-01","547","9","a","a","a","a","a","879","180","2014-03-09T07:25:00","97","a","4","Oakland","704"
"969","73117773","Weller Sp80l Medium Duty Soldering Iron","112","3","a","a","a","a","a","784","136","2014-05-16T07:04:32","559","a","4","Charlotte","169"
"970","25174755","Stanley Heavy Duty Aluminum Stapler, Tr150hl","315","2","a","a","a","a","a","267","336","2016-05-24T05:07:28","918","a","1","Chicago","428"
"971","54537521","12-volt Lith-ion Drill W/ Bonus Case & 150-piece Socket Set","72","8","a","a","a","a","a","413","16","2014-02-21T09:41:07","695","a","1","Naperville","22"
"972","44469931","Dewalt Dck413s2 12-volt Li-ion 4-tool Combo Kit","90","6","a","a","a","a","a","705","118","2014-12-18T11:51:57","867","a","3","Kansas City","945"
"973","18105124","Goodyear Heavy Duty I8000 120 Volt Direct Drive Inflator","131","2","a","a","a","a","a","892","20","2015-05-25T05:28:49","993","a","2","Norman","879"
"974","43105779","Campbell Hausfeld 1-1/4 Brad Nailer Kit","108","8","a","a","a","a","a","250","418","2016-07-02T12:10:35","57","a","1","Fort Worth","437"
"975","65844700","Hot Glue Gun Helpers Kit-7 Pieces","832","4","a","a","a","a","a","625","168","2014-09-13T08:53:20","227","a","2","Knoxville","274"
"976","70156621","Numax 2"" Brad Nailer","45","4","a","a","a","a","a","742","597","2016-04-06T08:55:22","673","a","3","Arlington","116"
"977","87628708","Eclipse Ss-206e Temperature Controlled Soldering Station With Analog Display","145","8","a","a","a","a","a","237","922","2014-02-09T11:23:22","322","a","4","Kent","437"
"978","55456210","Multi-temp Hybrid Cordless Glue Gun","568","2","a","a","a","a","a","551","939","2016-06-20T04:58:29","436","a","2","Thornton","134"
"979","68479688","Ad-tech: High-temp Glue Sticks, 7/16"" X 4"", 50pk","230","2","a","a","a","a","a","235","978","2014-09-18T10:38:26","221","a","1","Tallahassee","292"
"980","67009688","Black & Decker Matrix Combo Kit, 20v Drill And Jig Saw, Bdcdmt120js","707","9","a","a","a","a","a","201","811","2014-12-17T07:36:51","85","a","0","Elizabeth","273"
"981","36195947","Black And Decker Dragster 3"" X 21"" Belt Sander, Ds321","532","6","a","a","a","a","a","706","810","2016-01-20T08:39:53","305","a","3","Indianapolis","740"
"982","32369564","Legacy Mfg Straight-on Tapered Chuck Inflator W/ 12 In. Hose, Brass Indicator Bar, 10-90 Psi","919","8","a","a","a","a","a","799","79","2015-01-03T10:03:23","632","a","2","Aurora","877"
"983","83817762","Black & Decker 5.2a 3.25"" Planer Kit, 7698k","698","9","a","a","a","a","a","524","377","2014-04-19T08:11:44","644","a","4","Lakewood","612"
"984","57190280","Plywood And Paneling Circular Saw Blade","197","9","a","a","a","a","a","676","625","2014-02-07T09:21:08","18","a","5","Arlington","288"
"985","73427476","Black & Decker 68-piece Project Kit With 20v Lithium Drill/driver, Li2000pk","839","0","a","a","a","a","a","799","600","2014-05-31T08:21:22","34","a","3","Hartford","181"
"986","21945502","Irwin 5-3/8 24t Marathon Cordless Circular Saw Blade","27","1","a","a","a","a","a","828","715","2014-12-07T08:25:02","350","a","5","North Las Vegas","97"
"987","62972130","Irwin Industrial Tool 372956p5 5-count 9"" 6 Tpi Nail Embedded Reciprocating Saw","298","0","a","a","a","a","a","858","382","2015-05-11T07:52:32","965","a","0","Grand Rapids","933"
"988","34512135","Dewalt Tools Dwtdc385k Hd Srp 18v Cordless Reciprocating Saw Kit","970","7","a","a","a","a","a","430","229","2016-02-07T02:27:08","525","a","2","Indianapolis","309"
"989","24668248","Wagan Emergency Impact Wrench Kit","348","9","a","a","a","a","a","740","611","2015-07-20T02:52:48","968","a","5","Tampa","866"
"990","03639177","Dremel Mm20-03 Multi-max Tool Kit","26","8","a","a","a","a","a","505","342","2016-03-03T02:58:59","189","a","4","Independence","139"
"991","08144140","Multi-temp Hybrid Cordless Glue Gun","700","8","a","a","a","a","a","970","278","2015-04-14T11:03:20","186","a","1","Gilbert","144"
"992","92069671","Stanley Black & Decker Dw304pk Dw 10 Amp Reciprocating Saw Kit","594","4","a","a","a","a","a","520","951","2014-05-28T05:02:44","662","a","1","Coral Springs","383"
"993","90941498","Hitachi 3/8"" 6 Amp Drill With Keyless Chuck","887","3","a","a","a","a","a","214","561","2014-12-31T06:12:21","683","a","1","Chula Vista","486"
"994","00692014","Bosch 6335-01 7 Amp 1/2"" Corded Drill","473","6","a","a","a","a","a","994","374","2015-02-10T07:15:18","738","a","5","Little Rock","47"
"995","02231211","Lumberjack Tools Tac1500 1-1/2-inch Commercial Series Tenon Cutter","990","7","a","a","a","a","a","658","629","2015-06-17T11:52:37","988","a","5","Allentown","420"
"996","95018010","Hitachi 18v Lithium-ion Cordless Impact Driver W/120-pc Drill/drive Set","1","6","a","a","a","a","a","740","528","2016-05-22T01:52:29","348","a","1","Fremont","191"
"997","73389033","Black And Decker Reciprocating Saw, Rs600k","47","4","a","a","a","a","a","776","384","2014-07-30T06:47:06","196","a","5","Buffalo","36"
"998","62071543","Ingersoll Rand 0.5 Port Ptfe Diaphragm Pump With Polypropylene Seat","733","8","a","a","a","a","a","202","904","2014-11-04T05:11:00","51","a","3","Mesa","444"
"999","96957851","California Air Tools 10 Gallon Ultra Quiet And Oil-free 2.0 Hp Steel Tank Air Compressor","205","9","a","a","a","a","a","224","289","2015-04-02T06:13:00","944","a","2","Columbus","387"
"1000","73690931","Wagan Heavy-duty Air Compressor","198","0","a","a","a","a","a","777","914","2016-03-05T04:32:23","479","a","1","Los Angeles","667"
